# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.884343,-0.043596,0.022886,-0.464234,0.000000,0.000000,0.000000
0.450000,0.009121,0.006293,668.112120,0.199293,0.137512,2.449830,0.884343,-0.043596,0.022886,-0.464234,0.000000,-0.000000,0.000000
0.900000,0.824032,0.566137,678.011951,4.136042,2.820492,49.205169,0.884357,-0.043745,0.022429,-0.464215,0.002362,-0.014469,0.000000
1.350000,4.075241,2.866649,716.766233,9.895559,7.421613,119.992489,0.884610,-0.047999,0.011645,-0.463709,0.005734,-0.084728,0.000000
1.800000,8.957261,6.815669,777.129498,11.251758,9.590576,140.367752,0.884650,-0.054055,0.001444,-0.463109,-0.011262,0.010026,0.000000
2.250000,14.035967,11.197450,839.804870,11.338974,9.777570,137.647129,0.884494,-0.052166,0.009508,-0.463528,-0.003078,0.018584,0.000000
2.700000,19.157722,15.567795,900.717581,11.387141,9.646308,132.844611,0.884533,-0.054650,0.004746,-0.463240,-0.001157,-0.044734,0.000000
3.150000,24.252876,19.888643,959.196620,11.248531,9.558461,126.978661,0.884470,-0.057874,0.001444,-0.462991,-0.009021,0.009629,0.000000
3.600000,29.291709,24.157411,1014.984042,11.159853,9.391819,120.941358,0.884364,-0.057949,0.004910,-0.463162,-0.004825,0.002074,0.000000
4.050000,34.296268,28.328193,1067.984675,11.077535,9.153490,114.652089,0.884327,-0.060402,0.002031,-0.462939,-0.004228,-0.027281,0.000000
4.500000,39.255397,32.406423,1118.200761,10.960397,8.980491,108.562096,0.884237,-0.063779,-0.001274,-0.462661,-0.008586,-0.008246,0.000000
4.950000,44.163778,36.411741,1165.718041,10.861753,8.817057,102.655338,0.884104,-0.065637,-0.000405,-0.462657,-0.008897,0.001715,0.000000
5.400000,49.036279,40.338567,1210.615739,10.796636,8.634781,96.916478,0.883981,-0.067795,-0.000570,-0.462581,-0.007736,-0.013294,0.000000
5.850000,53.880630,44.185514,1252.965577,10.731994,8.467701,91.328738,0.883844,-0.071345,-0.003351,-0.462298,-0.009253,-0.020157,0.000000
6.300000,58.693958,47.963610,1292.831901,10.660683,8.327046,85.876723,0.883651,-0.075229,-0.005647,-0.462027,-0.011870,-0.013020,0.000000
6.750000,63.476538,51.681172,1330.273402,10.597096,8.195722,80.549685,0.883416,-0.078799,-0.006292,-0.461873,-0.013563,-0.008149,0.000000
7.200000,68.232631,55.339907,1365.343713,10.542491,8.065539,75.336547,0.883137,-0.082605,-0.006464,-0.461739,-0.015964,-0.009843,0.000000
7.650000,72.965861,58.940751,1398.091721,10.495004,7.939372,70.226561,0.882788,-0.087311,-0.007093,-0.461532,-0.018610,-0.014715,0.000000
8.100000,77.678674,62.486806,1428.561702,10.451208,7.822739,65.210471,0.882357,-0.092989,-0.008360,-0.461226,-0.021040,-0.018364,0.000000
8.550000,82.372207,65.982829,1456.793859,10.409208,7.716779,60.279242,0.881835,-0.099402,-0.009859,-0.460856,-0.023576,-0.019729,0.000000
9.000000,87.047263,69.433139,1482.824555,10.369222,7.619048,55.424940,0.881207,-0.106453,-0.011232,-0.460452,-0.026731,-0.020370,0.000000
9.450000,91.704937,72.840806,1506.686822,10.332077,7.526895,50.640694,0.880438,-0.114317,-0.012431,-0.460006,-0.030815,-0.021972,0.000000
9.900000,96.346608,76.207978,1528.410688,10.298095,7.438972,45.919858,0.879479,-0.123333,-0.013630,-0.459477,-0.035938,-0.025206,0.000000
