# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.902583,-0.049174,0.023267,-0.427065,0.000000,0.000000,0.000000
0.450000,0.000000,0.000000,668.000001,0.000020,0.000016,0.000234,0.902583,-0.049174,0.023267,-0.427065,-0.000000,0.000000,0.000000
0.900000,0.020634,0.016923,668.244175,0.253692,0.208065,3.002175,0.902583,-0.049174,0.023267,-0.427065,-0.000000,0.000000,0.000000
1.350000,0.474293,0.388706,673.596006,2.002678,1.632007,23.089667,0.902584,-0.049187,0.023216,-0.427063,0.000785,-0.003832,0.000000
1.800000,2.041707,1.665070,690.851711,5.080702,4.228974,55.654850,0.902755,-0.050940,0.017300,-0.426777,0.007144,-0.056334,0.000000
2.250000,5.005810,4.375949,724.658616,7.816498,7.921319,93.438160,0.902984,-0.057954,-0.000641,-0.425746,0.000820,-0.101850,0.000000
2.700000,8.802088,8.791598,772.969299,8.816066,11.429405,117.690864,0.902746,-0.066068,-0.012899,-0.424875,-0.017948,-0.003894,0.000000
3.150000,12.859888,14.355160,827.954535,9.205095,12.953688,124.462074,0.902597,-0.065440,-0.003902,-0.425466,-0.006004,0.039949,0.000000
3.600000,17.056882,20.230653,883.548979,9.405855,13.077939,121.968035,0.902590,-0.066286,-0.005805,-0.425328,0.000723,-0.051615,0.000000
4.050000,21.290120,26.126906,937.549992,9.381265,13.139356,117.917227,0.902393,-0.071719,-0.014098,-0.424670,-0.012396,-0.015677,0.000000
4.500000,25.499160,32.049212,989.596531,9.342477,13.157776,113.343482,0.902218,-0.073314,-0.011051,-0.424859,-0.009132,0.017011,0.000000
4.950000,29.709427,37.945535,1039.503997,9.369977,13.034939,108.425917,0.902118,-0.074760,-0.011170,-0.424817,-0.004074,-0.025866,0.000000
5.400000,33.922911,43.778913,1087.139604,9.343204,12.892749,103.230827,0.901897,-0.079264,-0.017268,-0.424265,-0.009968,-0.029635,0.000000
5.850000,38.113822,49.555032,1132.414878,9.285260,12.778111,97.993042,0.901608,-0.083226,-0.019244,-0.424035,-0.013192,-0.003096,0.000000
6.300000,42.285272,55.275161,1175.340921,9.261193,12.640091,92.806913,0.901369,-0.085871,-0.018473,-0.424050,-0.010829,-0.006628,0.000000
6.750000,46.451027,60.925940,1215.937634,9.249891,12.463185,87.567846,0.901091,-0.089565,-0.020850,-0.423767,-0.010766,-0.025613,0.000000
7.200000,50.607499,66.493332,1254.154777,9.220631,12.285872,82.303578,0.900684,-0.094807,-0.025461,-0.423239,-0.014380,-0.028165,0.000000
7.650000,54.748423,71.986920,1290.025760,9.183899,12.132641,77.139169,0.900183,-0.100346,-0.028731,-0.422818,-0.017677,-0.019082,0.000000
8.100000,58.874538,77.413655,1323.594127,9.156410,11.986366,72.068541,0.899643,-0.105680,-0.030346,-0.422555,-0.019153,-0.016028,0.000000
8.550000,62.990101,82.775073,1354.900446,9.135541,11.842857,67.084455,0.899027,-0.111435,-0.031981,-0.422268,-0.021568,-0.019719,0.000000
9.000000,67.096835,88.073146,1383.981998,9.116765,11.705493,62.179240,0.898253,-0.118316,-0.034300,-0.421861,-0.025528,-0.025261,0.000000
9.450000,71.195250,93.311468,1410.872375,9.098436,11.577685,57.344712,0.897266,-0.126545,-0.037261,-0.421322,-0.029960,-0.029848,0.000000
9.900000,75.285480,98.494591,1435.601790,9.080469,11.460025,52.573948,0.896038,-0.136030,-0.040583,-0.420671,-0.034422,-0.033177,0.000000
10.350000,79.367823,103.626755,1458.197654,9.063495,11.350815,47.861350,0.894537,-0.146727,-0.044112,-0.419915,-0.039237,-0.036504,0.000000
10.800000,83.442842,108.711267,1478.684960,9.047954,11.247917,43.201762,0.892692,-0.158825,-0.047919,-0.419022,-0.045014,-0.041103,0.000000
11.250000,87.511194,113.750606,1497.086434,9.033832,11.149864,38.590147,0.890385,-0.172714,-0.052215,-0.417920,-0.052267,-0.047610,0.000000
11.700000,91.573459,118.746766,1513.422567,9.020839,11.055937,34.021690,0.887444,-0.188898,-0.057241,-0.416513,-0.061352,-0.056161,0.000000
12.150000,95.630067,123.701511,1527.711737,9.008634,10.965743,29.491797,0.883633,-0.207930,-0.063209,-0.414682,-0.072535,-0.066747,0.000000
12.600000,99.681308,128.616450,1539.970341,8.996950,10.878967,24.996271,0.878636,-0.230397,-0.070305,-0.412274,-0.086088,-0.079439,0.000000
13.050000,103.727377,133.493038,1550.212968,8.985625,10.795233,20.531285,0.872030,-0.256920,-0.078706,-0.409094,-0.102312,-0.094439,0.000000
13.500000,107.768414,138.332560,1558.452579,8.974580,10.714160,16.093457,0.863243,-0.288152,-0.088592,-0.404878,-0.121525,-0.112042,0.000000
13.950000,111.804533,143.136121,1564.700726,8.963768,10.635332,11.679926,0.851513,-0.324758,-0.100151,-0.399275,-0.144057,-0.132578,0.000000
14.400000,115.835824,147.904583,1568.967827,8.953106,10.558023,7.288812,0.835828,-0.367381,-0.113570,-0.391816,-0.170360,-0.156487,0.000000
14.850000,119.862318,152.638325,1571.264057,8.942388,10.480655,2.920539,0.814822,-0.416640,-0.129036,-0.381865,-0.201405,-0.184670,0.000000
15.300000,123.883909,157.336754,1571.600076,8.931250,10.400594,-1.419677,0.786569,-0.473233,-0.146756,-0.368527,-0.239433,-0.219172,0.000000
15.750000,127.900348,161.998246,1569.991916,8.919520,10.316734,-5.719636,0.748163,-0.538083,-0.167012,-0.350446,-0.288347,-0.263537,0.000000
16.200000,131.911518,166.622232,1566.460873,8.907950,10.234864,-9.958812,0.695276,-0.611958,-0.190033,-0.325609,-0.352003,-0.321247,0.000000
16.650000,135.918213,171.214943,1561.033843,8.901643,10.192266,-14.180681,0.620597,-0.695473,-0.215998,-0.290610,-0.431580,-0.393336,0.000000
17.100000,139.895755,175.600207,1554.346961,8.759912,9.180796,-15.077136,0.607825,-0.707940,-0.219870,-0.284630,-0.443829,-0.404424,0.000000
17.550000,143.803372,179.487247,1547.483984,8.610039,8.115575,-15.424686,0.607814,-0.707950,-0.219873,-0.284625,-0.443839,-0.404434,0.000000
18.000000,147.646748,182.918915,1540.465753,8.473798,7.152553,-15.766375,0.607816,-0.707948,-0.219872,-0.284626,-0.443837,-0.404432,0.000000
