# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.888866,-0.043267,0.022176,-0.455580,0.000000,0.000000,0.000000
0.450000,-0.000000,-0.000000,668.000000,-0.000000,-0.000000,-0.000000,0.888866,-0.043267,0.022176,-0.455580,0.000000,-0.000000,0.000000
0.900000,0.038078,0.027388,668.480651,0.390151,0.280621,4.924810,0.888866,-0.043267,0.022176,-0.455580,0.000000,-0.000000,0.000000
1.350000,0.607274,0.435349,675.576151,2.397136,1.701374,28.861170,0.888872,-0.043366,0.021947,-0.455570,0.000496,-0.008202,0.000000
1.800000,2.386496,1.712490,696.471575,5.614844,4.166380,66.070055,0.889005,-0.046433,0.015797,-0.455263,-0.001172,-0.057480,0.000000
2.250000,5.558050,4.308673,734.912788,8.176565,7.388109,102.202790,0.889076,-0.055672,0.000851,-0.454361,-0.012503,-0.081696,0.000000
2.700000,9.508672,8.282023,785.816317,9.146976,9.912003,119.824131,0.888851,-0.062644,-0.005431,-0.453861,-0.012951,0.014418,0.000000
3.150000,13.701600,12.954049,840.416667,9.431800,10.591169,121.008926,0.888781,-0.060229,0.002181,-0.454353,-0.000192,0.025112,0.000000
3.600000,17.972854,17.711431,894.040633,9.531692,10.540387,117.155861,0.888760,-0.061968,-0.000377,-0.454164,-0.006021,-0.043605,0.000000
4.050000,22.257527,22.449884,945.745766,9.494347,10.532314,112.559845,0.888580,-0.067766,-0.006711,-0.453639,-0.012082,-0.016307,0.000000
4.500000,26.515272,27.186343,995.280444,9.436392,10.499220,107.540035,0.888430,-0.069339,-0.004871,-0.453718,-0.007215,0.013861,0.000000
4.950000,30.756416,31.880081,1042.491511,9.412638,10.342859,102.216376,0.888339,-0.070280,-0.003731,-0.453763,-0.006342,-0.013352,0.000000
5.400000,34.983914,36.493820,1087.269701,9.370566,10.169908,96.804928,0.888166,-0.074516,-0.007762,-0.453374,-0.011111,-0.029225,0.000000
5.850000,39.185763,41.039543,1129.620619,9.303579,10.039731,91.443043,0.887900,-0.079337,-0.010995,-0.453011,-0.013309,-0.013587,0.000000
6.300000,43.358206,45.528609,1169.570600,9.241263,9.900364,86.071943,0.887647,-0.082605,-0.011016,-0.452922,-0.012430,-0.003166,0.000000
6.750000,47.505743,49.945906,1207.093474,9.194928,9.730462,80.717133,0.887397,-0.085724,-0.011031,-0.452831,-0.012731,-0.011827,0.000000
