# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.450000,0.721613,-0.000020,1475.556433,3.875813,-0.001741,21.799057,0.704417,-0.061637,0.061622,-0.704415,-0.000306,-0.001768,0.000000
0.900000,3.734169,0.003009,1491.564916,9.579905,0.084828,49.642488,0.704707,-0.067840,0.058086,-0.703855,-0.021450,-0.065048,0.000000
1.350000,9.423982,0.226192,1520.410644,15.815281,1.159666,78.552099,0.705070,-0.088926,0.050195,-0.701747,-0.060614,-0.099160,0.000000
1.800000,18.092654,1.271840,1562.180225,22.834660,3.624778,106.891312,0.704344,-0.105283,0.051575,-0.700111,-0.033845,0.029181,0.000000
2.250000,30.007733,3.413085,1616.410417,30.050123,5.661515,133.874433,0.703462,-0.096236,0.061842,-0.701467,0.004903,0.028657,0.000000
2.700000,45.064352,6.288750,1682.388289,36.870261,7.229791,159.069513,0.703302,-0.104070,0.061329,-0.700553,-0.033958,-0.010918,0.000000
3.150000,63.186979,9.927948,1759.276213,43.298270,8.744028,181.102855,0.702679,-0.101565,0.067098,-0.701017,-0.011166,-0.007080,0.000000
3.600000,83.198037,13.975977,1841.937769,45.063013,9.144799,183.847207,0.702239,-0.105015,0.069916,-0.700674,-0.007403,0.030821,0.000000
4.050000,103.499134,18.090020,1923.778265,44.991152,9.118632,179.219139,0.701840,-0.106737,0.072773,-0.700523,-0.022226,-0.000984,0.000000
4.500000,123.665088,22.183920,2003.125573,44.633207,9.062780,173.454196,0.701277,-0.107006,0.077064,-0.700587,-0.015897,0.000679,0.000000
4.950000,143.670595,26.250864,2079.901596,44.287389,9.019291,167.786582,0.700755,-0.109498,0.080558,-0.700330,-0.014265,0.013994,0.000000
5.400000,163.526090,30.295682,2154.147165,43.957836,8.961964,162.209051,0.700436,-0.111170,0.082649,-0.700143,-0.016543,-0.003896,0.000000
5.850000,183.235986,34.321508,2225.901776,43.646211,8.925752,156.713426,0.699922,-0.112891,0.086065,-0.699970,-0.013020,0.004623,0.000000
6.300000,202.808510,38.327995,2295.201423,43.344545,8.886286,151.297612,0.699534,-0.115386,0.088428,-0.699656,-0.018508,0.002623,0.000000
6.750000,222.249315,42.319799,2362.080279,43.061259,8.852293,145.953725,0.698989,-0.117308,0.091873,-0.699437,-0.015961,0.001507,0.000000
7.200000,241.564757,46.296041,2426.570352,42.787484,8.822794,140.679794,0.698491,-0.120073,0.094827,-0.699071,-0.019874,0.003420,0.000000
7.650000,260.760564,50.260304,2488.701626,42.529065,8.794973,135.469743,0.697882,-0.122477,0.098462,-0.698760,-0.019021,0.001709,0.000000
8.100000,279.842229,54.212297,2548.502401,42.280343,8.771191,130.321201,0.697279,-0.125538,0.101892,-0.698327,-0.022092,0.002668,0.000000
8.550000,298.814939,58.154649,2605.999182,42.044692,8.749799,125.229288,0.696566,-0.128482,0.105907,-0.697905,-0.022294,0.002499,0.000000
