# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.892943,-0.039415,0.019775,-0.448004,0.000000,0.000000,0.000000
0.450000,-0.000000,-0.000000,668.000000,-0.000001,-0.000001,-0.000015,0.892943,-0.039415,0.019775,-0.448004,0.000000,-0.000000,0.000000
0.900000,0.092123,0.068698,669.299181,0.741613,0.553036,10.458704,0.892943,-0.039415,0.019775,-0.448004,-0.000000,0.000000,0.000000
1.350000,0.929287,0.687509,680.736056,3.257522,2.393479,43.128014,0.892977,-0.039774,0.018526,-0.447958,0.003879,-0.022154,0.000000
1.800000,3.147473,2.403260,710.421768,6.464477,5.362543,88.768710,0.893188,-0.043695,0.007487,-0.447493,0.006764,-0.080393,0.000000
2.250000,6.451775,5.511174,758.100699,7.872804,8.229687,118.340644,0.893183,-0.051097,-0.007217,-0.446722,-0.009418,-0.036648,0.000000
2.700000,10.069080,9.545964,813.384572,8.143080,9.384655,124.413224,0.893047,-0.052054,-0.002621,-0.446935,-0.010536,0.044777,0.000000
3.150000,13.764520,13.786352,868.706753,8.279962,9.415430,121.184305,0.893014,-0.051343,0.000376,-0.447091,0.001727,-0.028073,0.000000
3.600000,17.499355,18.015870,922.296848,8.289627,9.397778,116.879908,0.892963,-0.055727,-0.007728,-0.446601,-0.006499,-0.031433,0.000000
4.050000,21.213084,22.246949,973.803555,8.221837,9.395263,111.975973,0.892829,-0.058094,-0.007581,-0.446569,-0.010221,0.015569,0.000000
4.500000,24.908692,26.451320,1023.007411,8.209841,9.271489,106.648079,0.892747,-0.058651,-0.005057,-0.446696,-0.004370,-0.006911,0.000000
4.950000,28.601439,30.588530,1069.786719,8.194746,9.121235,101.257600,0.892656,-0.061700,-0.009068,-0.446403,-0.005449,-0.029808,0.000000
5.400000,32.277779,34.668036,1114.150224,8.140067,9.010256,95.884705,0.892483,-0.065610,-0.012844,-0.446098,-0.010338,-0.012264,0.000000
5.850000,35.927238,38.691591,1156.043285,8.084908,8.870103,90.330155,0.892305,-0.068234,-0.012565,-0.446069,-0.010887,-0.000344,0.000000
6.300000,39.558569,42.648665,1195.467759,8.057402,8.715360,84.911526,0.892134,-0.070759,-0.012546,-0.446019,-0.009473,-0.011985,0.000000
6.750000,43.179455,46.536135,1232.481930,8.034220,8.565115,79.614971,0.891916,-0.074612,-0.015369,-0.445739,-0.010511,-0.023985,0.000000
7.200000,46.787912,50.360522,1267.137631,8.002095,8.435678,74.427605,0.891613,-0.079467,-0.019071,-0.445363,-0.013599,-0.022972,0.000000
7.650000,50.381093,54.130553,1299.481619,7.968321,8.321529,69.339391,0.891243,-0.084476,-0.021526,-0.445068,-0.016419,-0.016780,0.000000
8.100000,53.960521,57.850545,1329.556927,7.941401,8.212081,64.343309,0.890825,-0.089520,-0.022891,-0.444852,-0.018396,-0.015281,0.000000
8.550000,57.529048,61.521753,1357.403139,7.919406,8.104825,59.430933,0.890327,-0.095132,-0.024234,-0.444612,-0.021269,-0.018456,0.000000
9.000000,61.088468,65.145478,1383.056051,7.900635,8.001495,54.594021,0.889696,-0.101865,-0.026159,-0.444274,-0.024979,-0.024004,0.000000
9.450000,64.639830,68.724098,1406.547954,7.883321,7.904722,49.825158,0.888885,-0.109962,-0.028829,-0.443801,-0.029209,-0.029577,0.000000
