# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.450000,0.737188,-0.000027,1475.644086,3.964284,-0.002141,22.265892,0.704417,-0.061640,0.061620,-0.704415,-0.000370,-0.002128,0.000000
0.900000,3.813220,0.003316,1491.996904,9.775598,0.089834,50.712136,0.704713,-0.067998,0.058004,-0.703840,-0.021925,-0.066127,0.000000
1.350000,9.618471,0.236142,1521.465028,16.136420,1.204514,80.248371,0.705068,-0.089219,0.050132,-0.701716,-0.060676,-0.097751,0.000000
1.800000,18.463103,1.313470,1564.136455,23.294413,3.710183,109.202508,0.704327,-0.104607,0.051991,-0.700198,-0.030636,0.035256,0.000000
2.250000,30.609973,3.485278,1619.544031,30.613279,5.708417,136.791463,0.703489,-0.095424,0.061900,-0.701545,0.002797,0.020245,0.000000
2.700000,45.944153,6.388338,1686.961330,37.548172,7.313785,162.540820,0.703311,-0.103650,0.061467,-0.700594,-0.030614,-0.000704,0.000000
3.150000,64.393510,10.058179,1765.528850,44.059813,8.797054,185.063119,0.702732,-0.101060,0.066920,-0.701054,-0.015217,-0.015454,0.000000
3.600000,84.754038,14.134475,1850.001550,45.842169,9.203285,187.887745,0.702265,-0.103757,0.070142,-0.700813,-0.005581,0.028271,0.000000
4.050000,105.401105,18.273518,1933.646854,45.751026,9.179149,183.184487,0.701878,-0.106026,0.072805,-0.700589,-0.019381,0.007564,0.000000
4.500000,125.903634,22.391810,2014.758107,45.368320,9.113326,177.330186,0.701354,-0.106314,0.076823,-0.700641,-0.018401,-0.003619,0.000000
4.950000,146.236266,26.483025,2093.258950,45.005907,9.069101,171.577893,0.700826,-0.108176,0.080496,-0.700472,-0.010625,0.010660,0.000000
5.400000,166.409710,30.549770,2169.193156,44.654323,9.014701,165.923037,0.700543,-0.110301,0.082272,-0.700217,-0.017504,0.002011,0.000000
5.850000,186.429673,34.597755,2242.602376,44.325759,8.970616,160.354778,0.700064,-0.111642,0.085527,-0.700094,-0.012602,-0.000346,0.000000
6.300000,206.303762,38.625638,2313.525272,44.007212,8.935140,154.871027,0.699647,-0.114092,0.088124,-0.699793,-0.017157,0.006216,0.000000
6.750000,226.039172,42.637860,2381.997830,43.706911,8.896313,149.464435,0.699170,-0.115987,0.091158,-0.699570,-0.016382,-0.000581,0.000000
7.200000,245.641721,46.634731,2448.054269,43.418771,8.868509,144.131218,0.698644,-0.118506,0.094360,-0.699249,-0.018286,0.005098,0.000000
7.650000,265.118231,50.618581,2511.726230,43.144911,8.837975,138.866554,0.698100,-0.120910,0.097628,-0.698932,-0.019095,0.000590,0.000000
8.100000,284.473938,54.590457,2573.043858,42.883031,8.815374,133.666406,0.697485,-0.123737,0.101206,-0.698542,-0.020762,0.004073,0.000000
8.550000,303.714881,58.552006,2632.035104,42.633896,8.791345,128.526755,0.696833,-0.126581,0.104924,-0.698135,-0.021675,0.000867,0.000000
9.000000,322.846221,62.502379,2688.726490,42.396328,8.766978,123.444037,0.696235,-0.130416,0.108118,-0.697538,-0.022888,-0.003330,0.000000
9.450000,341.873182,66.443476,2743.142746,42.169588,8.748933,118.414689,0.695559,-0.134307,0.111645,-0.696918,-0.024728,0.000300,0.000000
9.900000,360.800434,70.375781,2795.307276,41.953365,8.727908,113.435758,0.694796,-0.138523,0.115514,-0.696223,-0.026737,-0.002842,0.000000
10.350000,379.632761,74.299314,2845.241983,41.747437,8.710751,108.503921,0.693986,-0.143219,0.119448,-0.695416,-0.028610,-0.001298,0.000000
10.800000,398.374516,78.215411,2892.967498,41.550835,8.693721,103.616673,0.693035,-0.148047,0.123964,-0.694563,-0.031197,-0.001665,0.000000
11.250000,417.029934,82.123704,2938.503240,41.363650,8.676967,98.771128,0.692008,-0.153494,0.128627,-0.693555,-0.033630,-0.002852,0.000000
11.700000,435.603098,86.025077,2981.867398,41.185143,8.662615,93.964812,0.690843,-0.159306,0.133731,-0.692440,-0.036566,-0.001838,0.000000
