# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.903846,-0.033868,0.015971,-0.426217,0.000000,0.000000,0.000000
0.450000,0.000002,0.000002,668.000033,0.000421,0.000347,0.007267,0.903846,-0.033868,0.015971,-0.426217,0.000000,-0.000000,0.000000
0.900000,0.143679,0.118468,670.481358,0.967907,0.798069,16.715843,0.903846,-0.033868,0.015971,-0.426217,0.000000,-0.000000,0.000000
1.350000,1.114138,0.908755,686.549108,3.587316,2.938032,58.347379,0.903885,-0.035109,0.013441,-0.426119,-0.001084,-0.036856,0.000000
1.800000,3.354128,2.910030,723.975539,6.070680,6.013909,105.244611,0.903946,-0.042647,-0.000034,-0.425516,-0.009547,-0.088879,0.000000
2.250000,6.260283,6.143477,776.350334,6.633808,8.049545,122.700302,0.903763,-0.050138,-0.010010,-0.424969,-0.009195,0.002172,0.000000
2.700000,9.258068,9.890487,831.596634,6.693960,8.432228,121.582631,0.903772,-0.047510,-0.002583,-0.425361,0.000486,0.033292,0.000000
3.150000,12.294527,13.673364,885.466837,6.789501,8.365527,117.659632,0.903749,-0.048582,-0.004037,-0.425277,-0.005450,-0.043038,0.000000
3.600000,15.347645,17.429697,937.372071,6.760346,8.342233,112.916395,0.903586,-0.053996,-0.011229,-0.424841,-0.008882,-0.018753,0.000000
4.050000,18.375140,21.177079,987.006571,6.703476,8.293101,107.613081,0.903513,-0.054966,-0.009725,-0.424911,-0.004567,0.015989,0.000000
4.500000,21.390176,24.878822,1034.218326,6.701870,8.149059,102.216524,0.903469,-0.055405,-0.008413,-0.424974,-0.005122,-0.012591,0.000000
4.950000,24.405021,28.510809,1078.998953,6.688218,7.988381,96.707805,0.903318,-0.059223,-0.012768,-0.424671,-0.008972,-0.029719,0.000000
5.400000,27.404400,32.072358,1121.239815,6.640857,7.846581,91.054339,0.903111,-0.063323,-0.016383,-0.424396,-0.009777,-0.012370,0.000000
5.850000,30.383425,35.573782,1160.969782,6.603177,7.713093,85.547165,0.902957,-0.065701,-0.016530,-0.424358,-0.008926,-0.001631,0.000000
6.300000,33.350651,39.011695,1198.252627,6.587081,7.564837,80.175653,0.902799,-0.068078,-0.016757,-0.424310,-0.009762,-0.011474,0.000000
6.750000,36.312605,42.382553,1233.146100,6.576622,7.419149,74.925471,0.902553,-0.072037,-0.019412,-0.424067,-0.012235,-0.023697,0.000000
7.200000,39.268639,45.691876,1265.701683,6.560195,7.292439,69.783110,0.902203,-0.077221,-0.023316,-0.423702,-0.014694,-0.025690,0.000000
7.650000,42.216268,48.948297,1295.965697,6.540440,7.182514,64.739312,0.901788,-0.082649,-0.026622,-0.423366,-0.016525,-0.021284,0.000000
8.100000,45.155517,52.157186,1323.980563,6.523550,7.079888,59.785540,0.901332,-0.088040,-0.028941,-0.423099,-0.018305,-0.018619,0.000000
8.550000,48.087853,55.320743,1349.784936,6.509523,6.980844,54.913560,0.900803,-0.093810,-0.030876,-0.422848,-0.021228,-0.019476,0.000000
9.000000,51.014563,58.440374,1373.413922,6.498556,6.884746,50.115862,0.900144,-0.100531,-0.032993,-0.422548,-0.025242,-0.023634,0.000000
9.450000,53.936891,61.517660,1394.899206,6.489843,6.792940,45.384817,0.899290,-0.108636,-0.035756,-0.422135,-0.029974,-0.029726,0.000000
9.900000,56.855585,64.554857,1414.269169,6.482222,6.706716,40.713219,0.898178,-0.118367,-0.039352,-0.421565,-0.035321,-0.036478,0.000000
10.350000,59.770935,67.554570,1431.549011,6.474894,6.626291,36.094335,0.896734,-0.129891,-0.043787,-0.420808,-0.041482,-0.043437,0.000000
10.800000,62.682995,70.519279,1446.761073,6.467587,6.550969,31.522116,0.894857,-0.143423,-0.049022,-0.419830,-0.048812,-0.050891,0.000000
11.250000,65.591773,73.451052,1459.925087,6.460332,6.479725,26.991002,0.892404,-0.159293,-0.055080,-0.418577,-0.057685,-0.059425,0.000000
11.700000,68.497320,76.351504,1471.058364,6.453243,6.411629,22.495758,0.889169,-0.177947,-0.062068,-0.416964,-0.068424,-0.069606,0.000000
12.150000,71.399733,79.221901,1480.175910,6.446416,6.346070,18.031397,0.884870,-0.199916,-0.070158,-0.414864,-0.081252,-0.081831,0.000000
12.600000,74.299140,82.063311,1487.290524,6.439894,6.282765,13.593038,0.879131,-0.225760,-0.079552,-0.412100,-0.096250,-0.096266,0.000000
13.050000,77.195680,84.876705,1492.412847,6.433662,6.221502,9.176045,0.871462,-0.256006,-0.090453,-0.408443,-0.113373,-0.112881,0.000000
13.500000,80.089457,87.662790,1495.551580,6.427573,6.161026,4.776666,0.861242,-0.291110,-0.103036,-0.403601,-0.132717,-0.131755,0.000000
13.950000,82.980441,90.421024,1496.714856,6.421099,6.096322,0.394653,0.847634,-0.331595,-0.117493,-0.397181,-0.155631,-0.154186,0.000000
14.400000,85.868197,93.146963,1495.910274,6.412963,6.014830,-3.960069,0.829240,-0.378650,-0.134250,-0.388529,-0.187196,-0.185141,0.000000
14.850000,88.751599,95.829304,1493.157789,6.401496,5.900178,-8.261719,0.803236,-0.435153,-0.154321,-0.376329,-0.237166,-0.234188,0.000000
15.300000,91.628932,98.451148,1488.489506,6.385198,5.738312,-12.414796,0.765040,-0.504418,-0.178867,-0.358444,-0.313554,-0.309185,0.000000
15.750000,94.495516,100.966851,1482.130078,6.336901,5.262418,-14.837658,0.734264,-0.551572,-0.195548,-0.344051,-0.370474,-0.365063,0.000000
16.200000,97.328107,103.148660,1475.389703,6.253747,4.449670,-15.117939,0.734266,-0.551570,-0.195547,-0.344052,-0.370471,-0.365061,0.000000
16.650000,100.124843,104.982319,1468.525970,6.177307,3.712500,-15.385282,0.734266,-0.551570,-0.195547,-0.344052,-0.370472,-0.365061,0.000000
17.100000,102.888526,106.499498,1461.545382,6.106681,3.041344,-15.636785,0.734266,-0.551570,-0.195547,-0.344052,-0.370472,-0.365061,0.000000
