# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.704416,-0.061628,0.061628,-0.704416,0.000000,0.000000,0.000000
0.450000,0.729418,-0.000024,1475.600345,3.920209,-0.001950,22.032134,0.704417,-0.061638,0.061621,-0.704415,-0.000340,-0.001959,0.000000
0.900000,3.773699,0.003174,1491.780211,9.677493,0.087403,50.174191,0.704710,-0.067922,0.058043,-0.703847,-0.021694,-0.065598,0.000000
1.350000,9.520991,0.231234,1520.934936,15.975076,1.182213,79.393828,0.705069,-0.089078,0.050162,-0.701731,-0.060659,-0.098472,0.000000
1.800000,18.277063,1.292738,1563.151184,23.062868,3.667428,108.034294,0.704334,-0.104949,0.051794,-0.700154,-0.032251,0.032307,0.000000
2.250000,30.307332,3.449101,1617.963840,30.330156,5.684431,135.317922,0.703475,-0.095826,0.061876,-0.701506,0.003918,0.024420,0.000000
2.700000,45.501911,6.338149,1684.654227,37.207226,7.271274,160.788264,0.703306,-0.103877,0.061395,-0.700571,-0.032382,-0.005791,0.000000
3.150000,63.787235,9.992592,1762.374374,43.677781,8.769984,183.066385,0.702705,-0.101295,0.067017,-0.701038,-0.013174,-0.011519,0.000000
3.600000,83.972573,14.054551,1845.934663,45.452132,9.174130,185.853608,0.702250,-0.104389,0.070041,-0.700743,-0.006266,0.030122,0.000000
4.050000,104.446460,18.180933,1928.671596,45.370613,9.148432,181.189159,0.701860,-0.106414,0.072775,-0.700551,-0.021061,0.003076,0.000000
4.500000,124.780637,22.286983,2008.895390,45.000664,9.087553,175.380495,0.701315,-0.106634,0.076954,-0.700617,-0.017195,-0.001957,0.000000
4.950000,144.949656,26.365939,2086.528742,44.646759,9.044393,169.671272,0.700786,-0.108837,0.080561,-0.700402,-0.012335,0.013049,0.000000
5.400000,164.964237,30.421539,2161.613860,44.306156,8.987850,164.055869,0.700494,-0.110758,0.082425,-0.700176,-0.017319,-0.001241,0.000000
5.850000,184.829277,34.458437,2234.191329,43.986536,8.947988,158.524470,0.699988,-0.112238,0.085834,-0.700037,-0.012478,0.002114,0.000000
6.300000,204.552784,38.475413,2304.298434,43.676197,8.910581,153.075388,0.699593,-0.114769,0.088254,-0.699720,-0.018122,0.004663,0.000000
6.750000,224.141146,42.477414,2371.970223,43.384834,8.873913,147.700619,0.699077,-0.116621,0.091536,-0.699508,-0.015939,0.000133,0.000000
7.200000,243.600428,46.463795,2437.239817,43.103726,8.845603,142.397621,0.698569,-0.119313,0.094584,-0.699156,-0.019262,0.004592,0.000000
7.650000,262.936944,50.437819,2500.137967,42.837909,8.816080,137.160681,0.697989,-0.121670,0.098059,-0.698850,-0.018889,0.000825,0.000000
8.100000,282.156006,54.399590,2560.693927,42.582500,8.793188,131.986828,0.697384,-0.124657,0.101538,-0.698431,-0.021579,0.003614,0.000000
8.550000,301.263266,58.351517,2618.934882,42.340347,8.770530,126.871401,0.696696,-0.127507,0.105438,-0.698025,-0.021865,0.001795,0.000000
9.000000,320.263869,62.292750,2674.886562,42.108786,8.746150,121.811585,0.696056,-0.131249,0.108869,-0.697443,-0.023589,-0.003651,0.000000
9.450000,339.162840,66.224313,2728.573049,41.888266,8.728306,116.803436,0.695387,-0.135398,0.112306,-0.696772,-0.025075,-0.000103,0.000000
9.900000,357.964773,70.147762,2780.017032,41.677607,8.708587,111.844391,0.694585,-0.139575,0.116355,-0.696083,-0.027399,-0.002042,0.000000
10.350000,376.674229,74.062375,2829.239858,41.477133,8.690615,106.931122,0.693755,-0.144436,0.120349,-0.695239,-0.029264,-0.002368,0.000000
10.800000,395.295547,77.969672,2876.261533,41.285761,8.674914,102.061110,0.692785,-0.149408,0.124900,-0.694352,-0.031832,-0.001113,0.000000
11.250000,413.832769,81.869594,2921.100954,41.103393,8.658215,97.231745,0.691707,-0.154899,0.129766,-0.693331,-0.034549,-0.002920,0.000000
11.700000,432.289901,85.762445,2963.775807,40.929679,8.643746,92.440426,0.690517,-0.160937,0.134917,-0.692158,-0.037412,-0.002491,0.000000
12.150000,450.670682,89.649082,3004.302718,40.764004,8.630120,87.684971,0.689141,-0.167351,0.140657,-0.690864,-0.040876,-0.002306,0.000000
12.600000,468.978685,93.529535,3042.697320,40.606193,8.616468,82.963115,0.687590,-0.174417,0.146852,-0.689371,-0.044660,-0.003392,0.000000
13.050000,487.217384,97.404113,3078.974235,40.455903,8.604125,78.272692,0.685837,-0.182185,0.153536,-0.687650,-0.048836,-0.003553,0.000000
13.500000,505.390059,101.273385,3113.147168,40.312691,8.592682,73.611772,0.683813,-0.190610,0.160910,-0.685693,-0.053663,-0.003533,0.000000
13.950000,523.499825,105.137558,3145.228965,40.176269,8.581487,68.978424,0.681481,-0.199857,0.168998,-0.683433,-0.059128,-0.004218,0.000000
14.400000,541.549676,108.996819,3175.231607,40.046345,8.570922,64.370793,0.678794,-0.210069,0.177833,-0.680797,-0.065271,-0.004894,0.000000
14.850000,559.542460,112.851501,3203.166281,39.922585,8.561109,59.787184,0.675671,-0.221320,0.187548,-0.677724,-0.072251,-0.005359,0.000000
15.300000,577.481006,116.701857,3229.043436,39.805389,8.551545,55.225589,0.672034,-0.233692,0.198226,-0.674139,-0.079335,-0.006202,0.000000
15.750000,595.368269,120.547897,3252.872449,39.694451,8.542040,50.684572,0.667868,-0.247233,0.209713,-0.669960,-0.086743,-0.007669,0.000000
16.200000,613.206693,124.389812,3274.662559,39.588143,8.533293,46.163603,0.663017,-0.262190,0.222241,-0.665035,-0.097065,-0.008700,0.000000
16.650000,630.998275,128.227983,3294.422490,39.486352,8.525349,41.661262,0.657190,-0.278885,0.236302,-0.659154,-0.109967,-0.009289,0.000000
17.100000,648.745167,132.062684,3312.160203,39.389593,8.517802,37.175661,0.650136,-0.297505,0.252136,-0.652104,-0.124005,-0.010048,0.000000
17.550000,666.449678,135.894024,3327.882866,39.297958,8.510390,32.705271,0.641667,-0.318137,0.269730,-0.643659,-0.138688,-0.011319,0.000000
18.000000,684.114040,139.722065,3341.597080,39.211072,8.503165,28.249087,0.631568,-0.340864,0.289044,-0.633550,-0.154549,-0.012975,0.000000
18.450000,701.740297,143.546929,3353.309053,39.128554,8.496309,23.806282,0.619525,-0.365793,0.310139,-0.621446,-0.172186,-0.014721,0.000000
18.900000,719.330379,147.368816,3363.024588,39.050304,8.489939,19.375838,0.605135,-0.392986,0.333113,-0.606963,-0.191548,-0.016378,0.000000
19.350000,736.886234,151.187946,3370.748958,38.976465,8.484050,14.956400,0.587969,-0.422370,0.357963,-0.589708,-0.211840,-0.017926,0.000000
19.800000,754.409886,155.004522,3376.486753,38.907218,8.478571,10.546292,0.567657,-0.453656,0.384473,-0.569333,-0.231692,-0.019394,0.000000
20.250000,771.903412,158.818710,3380.241682,38.842536,8.473422,6.143554,0.543990,-0.486296,0.412171,-0.545625,-0.249323,-0.020750,0.000000
20.700000,789.368773,162.630641,3382.015822,38.781964,8.468530,1.745990,0.517014,-0.519466,0.440331,-0.518610,-0.262574,-0.021861,0.000000
21.150000,806.807618,166.440413,3381.811961,38.724456,8.463820,-2.648721,0.487156,-0.552095,0.468023,-0.488692,-0.268955,-0.022496,0.000000
21.600000,824.220938,170.248087,3379.631426,38.667800,8.459148,-7.042367,0.455316,-0.582954,0.494188,-0.456759,-0.266092,-0.022392,0.000000
22.050000,841.608792,174.053662,3375.473632,38.615634,8.454856,-11.439353,0.422835,-0.610862,0.517830,-0.424151,-0.252560,-0.021356,0.000000
22.500000,858.855566,177.847801,3369.404039,36.607230,8.292326,-14.692086,0.399215,-0.629165,0.533324,-0.400427,-0.235914,-0.019972,0.000000
22.950000,873.856311,181.460200,3362.762937,30.415328,7.791314,-14.888628,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
23.400000,886.474149,184.879794,3355.961142,25.875279,7.423985,-15.376552,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
23.850000,897.298227,188.154263,3348.900595,22.369193,7.140335,-16.022025,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
24.300000,906.708899,191.314389,3341.529911,19.551229,6.912378,-16.744622,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
24.750000,914.965985,194.381202,3333.826817,17.214702,6.723388,-17.492055,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
25.200000,922.254783,197.369701,3325.788630,15.230772,6.562941,-18.229220,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
25.650000,928.713930,200.291107,3317.425640,13.515901,6.424276,-18.932362,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
26.100000,934.450947,203.154128,3308.756922,12.014436,6.302889,-19.586191,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
26.550000,939.552898,205.965812,3299.806853,10.687548,6.195641,-20.181697,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
27.000000,944.091762,208.731988,3290.602748,9.507810,6.100310,-20.714835,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
27.450000,948.128906,211.457628,3281.172916,8.454784,6.015243,-21.185186,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
27.900000,951.717668,214.147051,3271.545188,7.512602,5.939155,-21.594882,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
28.350000,954.904941,216.804058,3261.746046,6.668444,5.871010,-21.947777,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
28.800000,957.732387,219.432023,3251.800046,5.911582,5.809938,-22.248747,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
29.250000,960.237079,222.033951,3241.729225,5.232705,5.755183,-22.503125,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
29.700000,962.452342,224.612541,3231.553368,4.623573,5.706082,-22.716346,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
30.150000,964.407844,227.170199,3221.289908,4.076958,5.662051,-22.893774,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
30.600000,966.130122,229.709071,3210.953737,3.586384,5.622537,-23.040328,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
31.050000,967.643250,232.231039,3200.557702,3.146451,5.586877,-23.160522,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
31.500000,968.969016,234.737691,3190.112727,2.752889,5.554289,-23.258439,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
31.950000,970.127327,237.230256,3179.628029,2.401802,5.524081,-23.337613,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
32.400000,971.136283,239.709730,3169.111386,2.088974,5.495850,-23.401042,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
32.850000,972.012167,242.176932,3158.569259,1.809672,5.469534,-23.451220,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
33.300000,972.769285,244.632642,3148.007055,1.560017,5.444964,-23.490325,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
33.750000,973.420321,247.077599,3137.429350,1.336819,5.421892,-23.520275,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
34.200000,973.976247,249.512476,3126.839884,1.137164,5.400135,-23.542670,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
34.650000,974.447034,251.937870,3116.241848,0.958347,5.379544,-23.558886,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
35.100000,974.841534,254.354243,3105.637702,0.797980,5.359992,-23.569996,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
35.550000,975.167671,256.762017,3095.029521,0.653922,5.341363,-23.576918,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
36.000000,975.432242,259.161589,3084.418984,0.524321,5.323553,-23.580406,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
36.450000,975.641309,261.553308,3073.807483,0.407524,5.306465,-23.581095,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
36.900000,975.800377,263.937483,3063.196196,0.302023,5.290016,-23.579527,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
37.350000,975.914266,266.314387,3052.586063,0.206498,5.274133,-23.576138,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
37.800000,975.987238,268.684261,3041.977841,0.119778,5.258748,-23.571281,0.399214,-0.629165,0.533324,-0.400427,-0.235913,-0.019972,0.000000
