# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
16.200000,95.878368,-128.520984,4347.541801,6.560648,-6.684005,100.860794,0.997170,0.073396,-0.012347,-0.010614,0.014741,-0.011054,0.000000
16.650000,98.834960,-131.510461,4391.820621,6.578513,-6.603873,95.942421,0.996874,0.076829,-0.014948,-0.010760,0.015608,-0.010686,0.000000
17.100000,101.796854,-134.466162,4433.897246,6.584996,-6.533523,91.072802,0.996613,0.079885,-0.016261,-0.010812,0.011748,-0.000658,0.000000
17.550000,104.762999,-137.390537,4473.793314,6.600288,-6.463225,86.250839,0.996395,0.082566,-0.016239,-0.010764,0.013509,-0.001495,0.000000
18.000000,107.738131,-140.283157,4511.529651,6.622036,-6.393710,81.473170,0.996065,0.086204,-0.017501,-0.010806,0.018819,-0.008815,0.000000
18.450000,110.721570,-143.146004,4547.125100,6.636150,-6.331353,76.735141,0.995629,0.090659,-0.019632,-0.010907,0.020452,-0.008309,0.000000
18.900000,113.709980,-145.982200,4580.596833,6.645767,-6.274458,72.034170,0.995174,0.095217,-0.021059,-0.010942,0.020597,-0.004303,0.000000
19.350000,116.703310,-148.793222,4611.961168,6.658726,-6.219088,67.368592,0.994677,0.100067,-0.022023,-0.010926,0.023372,-0.004764,0.000000
19.800000,119.703271,-151.579595,4641.233490,6.674531,-6.165192,62.735831,0.994046,0.105817,-0.023562,-0.010947,0.028339,-0.008582,0.000000
20.250000,122.710150,-154.342385,4668.427879,6.688861,-6.114511,58.132846,0.993230,0.112698,-0.025903,-0.011024,0.033320,-0.011219,0.000000
20.700000,125.722805,-157.083198,4693.557130,6.700320,-6.067418,53.557065,0.992226,0.120619,-0.028562,-0.011108,0.037860,-0.011519,0.000000
21.150000,128.740247,-159.803443,4716.633019,6.710493,-6.022878,49.006496,0.991013,0.129593,-0.031198,-0.011156,0.043060,-0.011298,0.000000
21.600000,131.762307,-162.504005,4737.666487,6.721036,-5.979789,44.479331,0.989523,0.139893,-0.033906,-0.011169,0.050016,-0.012240,0.000000
22.050000,134.789301,-165.185384,4756.667648,6.732402,-5.937570,39.973702,0.987629,0.151965,-0.037013,-0.011173,0.059226,-0.014707,0.000000
22.500000,137.821529,-167.847915,4773.645763,6.744193,-5.895989,35.487708,0.985164,0.166312,-0.040817,-0.011193,0.070842,-0.018235,0.000000
22.950000,140.859071,-170.491834,4788.609263,6.755958,-5.854806,31.019568,0.981908,0.183464,-0.045498,-0.011236,0.085100,-0.022370,0.000000
23.400000,143.901865,-173.117241,4801.565821,6.767533,-5.813640,26.567722,0.977563,0.204016,-0.051168,-0.011293,0.102485,-0.026997,0.000000
23.850000,146.949837,-175.724044,4812.522465,6.778999,-5.772041,22.130869,0.971712,0.228663,-0.057942,-0.011349,0.123675,-0.032282,0.000000
24.300000,150.002976,-178.311957,4821.485699,6.790531,-5.729632,17.707970,0.963761,0.258217,-0.065978,-0.011385,0.149417,-0.038512,0.000000
24.750000,153.061345,-180.880567,4828.461617,6.802261,-5.686240,13.298248,0.952880,0.293570,-0.075483,-0.011382,0.180399,-0.045958,0.000000
25.200000,156.125048,-183.429426,4833.456042,6.814243,-5.641852,8.901321,0.937920,0.335633,-0.086685,-0.011321,0.217286,-0.054844,0.000000
25.650000,159.194215,-185.958043,4836.474814,6.826571,-5.596187,4.517854,0.917304,0.385294,-0.099815,-0.011180,0.261245,-0.065478,0.000000
26.100000,162.269065,-188.465612,4837.525025,6.839585,-5.547967,0.151516,0.888772,0.443510,-0.115123,-0.010927,0.315469,-0.078637,0.000000
26.550000,165.350017,-190.950546,4836.614850,6.853706,-5.495524,-4.187762,0.848763,0.511658,-0.132965,-0.010510,0.387287,-0.096095,0.000000
27.000000,168.437425,-193.411434,4833.761767,6.867809,-5.442771,-8.484427,0.791321,0.591631,-0.153823,-0.009842,0.486774,-0.120287,0.000000
27.450000,171.530363,-195.851435,4828.987319,6.877271,-5.406337,-12.725222,0.707271,0.684138,-0.177863,-0.008785,0.618330,-0.152239,0.000000
27.900000,174.658402,-198.160537,4822.587091,7.111448,-4.536198,-14.934719,0.665138,0.722646,-0.187846,-0.008234,0.675883,-0.166192,0.000000
28.350000,177.937637,-199.907372,4815.666770,7.455199,-3.255129,-15.804902,0.665108,0.722672,-0.187853,-0.008234,0.675923,-0.166202,0.000000
28.800000,181.362377,-201.110432,4808.377411,7.759660,-2.113855,-16.576017,0.665114,0.722667,-0.187852,-0.008234,0.675914,-0.166200,0.000000
29.250000,184.916312,-201.827608,4800.762694,8.030188,-1.092767,-17.251157,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
29.700000,188.585194,-202.109258,4792.864795,8.270829,-0.177097,-17.834878,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
30.150000,192.356218,-202.000481,4784.723515,8.484801,0.644825,-18.333760,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
30.600000,196.218005,-201.541220,4776.375338,8.674693,1.382315,-18.755844,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
31.050000,200.160274,-200.767482,4767.852865,8.842763,2.043438,-19.109702,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
31.500000,204.173584,-199.712287,4759.185226,8.991088,2.635564,-19.403866,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
31.950000,208.249518,-198.405035,4750.397256,9.121548,3.165323,-19.646487,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
32.400000,212.380447,-196.872343,4741.510436,9.235882,3.638817,-19.845246,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
