# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,1471.466078,0.000000,0.000000,0.000000,0.939120,-0.341812,0.011936,-0.032795,0.000000,0.000000,0.000000
0.450000,0.292810,4.186804,1476.427945,1.580901,22.595213,26.118614,0.939076,-0.341933,0.011929,-0.032789,-0.006249,-0.000551,0.000000
0.900000,1.479137,21.160704,1495.305135,3.710383,53.241085,58.050305,0.935436,-0.351809,0.011697,-0.032452,-0.106751,-0.005303,0.000000
1.350000,3.646187,52.560800,1528.660929,5.929165,86.824172,89.769480,0.922576,-0.384354,0.011498,-0.031528,-0.150582,-0.004928,0.000000
1.800000,6.820738,99.608615,1575.693966,8.172689,122.142508,119.034237,0.919556,-0.391534,0.011560,-0.031362,0.039788,0.000369,0.000000
2.250000,10.982095,162.176896,1635.642414,10.297095,155.777141,146.863863,0.915197,-0.401657,0.011281,-0.030970,-0.057138,-0.002258,0.000000
2.700000,16.065315,239.546997,1707.391374,12.267032,187.685732,171.710698,0.913221,-0.406153,0.011062,-0.030752,-0.063137,-0.003206,0.000000
3.150000,21.997228,330.793835,1789.732995,13.976209,215.912027,192.503971,0.910650,-0.411909,0.010827,-0.030491,-0.039765,-0.002413,0.000000
3.600000,28.395517,429.772172,1876.959203,14.288829,221.112020,192.653516,0.908302,-0.417087,0.010581,-0.030239,-0.022376,-0.001844,0.000000
4.050000,34.791373,528.673774,1962.155463,14.093832,217.699550,185.361816,0.905957,-0.422180,0.010334,-0.029989,-0.021312,-0.001887,0.000000
4.500000,41.075000,625.617160,2043.728880,13.838708,213.230554,177.254876,0.903501,-0.427423,0.010282,-0.029824,-0.024988,-0.001623,0.000000
4.950000,47.249304,720.637763,2121.745582,13.607099,209.144298,169.547546,0.900875,-0.432942,0.010255,-0.029661,-0.027780,-0.001283,0.000000
5.400000,53.323908,813.890909,2196.369033,13.393483,205.345929,162.150917,0.898098,-0.438685,0.010243,-0.029499,-0.029501,-0.001021,0.000000
5.850000,59.305214,905.477300,2267.714530,13.192002,201.733988,154.976676,0.895178,-0.444625,0.010238,-0.029333,-0.030637,-0.000956,0.000000
6.300000,65.198404,995.477776,2335.878677,13.001669,198.295414,148.009054,0.892106,-0.450767,0.010238,-0.029162,-0.031655,-0.000991,0.000000
6.750000,71.008264,1083.967643,2400.951203,12.821622,195.018280,141.233200,0.888873,-0.457120,0.010245,-0.028986,-0.032494,-0.001094,0.000000
7.200000,76.739212,1171.016903,2463.015303,12.651003,191.891450,134.635605,0.885462,-0.463703,0.010260,-0.028807,-0.033257,-0.001165,0.000000
7.650000,82.395820,1256.692575,2522.149595,12.497025,188.917472,128.212878,0.881863,-0.470528,0.010182,-0.028569,-0.034146,-0.006543,0.000000
8.100000,87.989803,1341.066473,2578.433335,12.361651,186.103648,121.964211,0.878121,-0.477566,0.008612,-0.027532,-0.035818,-0.004335,0.000000
8.550000,93.527530,1424.207470,2631.941141,12.247542,183.435244,115.873424,0.874181,-0.484823,0.007120,-0.026525,-0.037399,-0.006093,0.000000
9.000000,99.016456,1506.178071,2682.740918,12.149906,180.899504,109.926565,0.870026,-0.492305,0.005804,-0.025607,-0.038729,-0.008827,0.000000
9.450000,104.463509,1587.035300,2730.894752,12.064022,178.485145,104.111624,0.865645,-0.500025,0.004578,-0.024732,-0.039978,-0.008953,0.000000
9.900000,109.874905,1666.831402,2776.459599,11.989333,176.182003,98.418104,0.861030,-0.507984,0.003310,-0.023827,-0.041384,-0.007447,0.000000
10.350000,115.255868,1745.614413,2819.487879,11.926662,173.981078,92.836527,0.856177,-0.516171,0.002021,-0.022901,-0.042913,-0.006963,0.000000
10.800000,120.610889,1823.428405,2860.027907,11.874611,171.873858,87.357960,0.851074,-0.524583,0.000801,-0.022009,-0.044375,-0.007550,0.000000
11.250000,125.944106,1900.313893,2898.124348,11.830559,169.853286,81.974896,0.845708,-0.533225,-0.000347,-0.021154,-0.045797,-0.007483,0.000000
11.700000,131.259313,1976.308389,2933.818655,11.793667,167.912909,76.680715,0.840073,-0.542091,-0.001491,-0.020296,-0.047319,-0.006799,0.000000
12.150000,136.559675,2051.446664,2967.149395,11.764238,166.046947,71.469262,0.834160,-0.551172,-0.002604,-0.019452,-0.048811,-0.006911,0.000000
12.600000,141.847949,2125.760995,2998.152561,11.740561,164.249904,66.334948,0.827958,-0.560467,-0.003637,-0.018653,-0.050273,-0.006885,0.000000
13.050000,147.126767,2199.280951,3026.861601,11.721523,162.515474,61.272310,0.821460,-0.569966,-0.004650,-0.017864,-0.051795,-0.006183,0.000000
13.500000,152.398274,2272.033622,3053.307706,11.707768,160.839052,56.276819,0.814661,-0.579657,-0.005628,-0.017092,-0.053278,-0.006278,0.000000
13.950000,157.664235,2344.044209,3077.520196,11.697123,159.216724,51.344414,0.807550,-0.589534,-0.006512,-0.016382,-0.054675,-0.005917,0.000000
14.400000,162.925437,2415.336303,3099.526578,11.687063,157.645155,46.471483,0.800142,-0.599558,-0.007156,-0.015844,-0.056072,-0.004235,0.000000
14.850000,168.183448,2485.931929,3119.353010,11.681452,156.120816,41.655040,0.792403,-0.609755,-0.007841,-0.015269,-0.057496,-0.004716,0.000000
15.300000,173.438899,2555.851634,3137.024113,11.676913,154.640475,36.891895,0.784346,-0.620089,-0.008396,-0.014788,-0.058877,-0.004320,0.000000
15.750000,178.692959,2625.114485,3152.563305,11.674342,153.200993,32.179357,0.775959,-0.630558,-0.008976,-0.014284,-0.060185,-0.004084,0.000000
16.200000,183.946041,2693.738215,3165.992758,11.673213,151.799438,27.514963,0.767250,-0.641128,-0.009455,-0.013857,-0.061460,-0.003989,0.000000
16.650000,189.198952,2761.739255,3177.333642,11.672969,150.433050,22.896410,0.758216,-0.651789,-0.009933,-0.013426,-0.062609,-0.003514,0.000000
17.100000,194.451937,2829.132837,3186.606121,11.673972,149.099186,18.321786,0.748868,-0.662509,-0.010320,-0.013068,-0.063731,-0.003498,0.000000
17.550000,199.705540,2895.933031,3193.829545,11.675254,147.795374,13.789163,0.739207,-0.673272,-0.010695,-0.012717,-0.064697,-0.002979,0.000000
18.000000,204.959820,2962.152823,3199.022450,11.677381,146.519233,9.297062,0.729251,-0.684045,-0.010981,-0.012440,-0.065621,-0.002952,0.000000
18.450000,210.215125,3027.804154,3202.202739,11.679316,145.268521,4.843930,0.719004,-0.694808,-0.011252,-0.012174,-0.066363,-0.002362,0.000000
18.900000,215.471337,3092.897932,3203.387496,11.681842,144.041083,0.428685,0.708488,-0.705528,-0.011435,-0.011986,-0.067061,-0.002407,0.000000
19.350000,220.728622,3157.443607,3202.591421,11.683709,142.834890,-3.949866,0.697714,-0.716184,-0.011597,-0.011816,-0.067557,-0.001792,0.000000
19.800000,225.986722,3221.451564,3199.835552,11.685696,141.648044,-8.292583,0.686708,-0.726744,-0.011677,-0.011723,-0.067974,-0.001669,0.000000
20.250000,231.245621,3284.928366,3195.133541,11.685266,139.259709,-12.458132,0.675589,-0.737094,-0.011730,-0.011653,-0.068222,-0.001246,0.000000
20.700000,236.494540,3340.999397,3189.357478,11.612042,90.691930,-10.608840,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
21.150000,241.702508,3372.454988,3185.176265,11.542117,54.900718,-8.515440,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
21.600000,246.886275,3393.208829,3181.432501,11.499253,39.051616,-8.282592,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
22.050000,252.053223,3408.597936,3177.630141,11.465925,30.068482,-8.682426,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
22.500000,257.206173,3420.735016,3173.577296,11.436457,24.244475,-9.361427,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
22.950000,262.346221,3430.670005,3169.185072,11.408269,20.123920,-10.174363,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
23.400000,267.473585,3438.997530,3164.411709,11.379891,17.020292,-11.045889,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
23.850000,272.587944,3446.085229,3159.242007,11.350326,14.568447,-11.929533,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
24.300000,277.688587,3452.175112,3153.678117,11.318819,12.559126,-12.793433,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
24.750000,282.774498,3457.435550,3147.734320,11.284759,10.865657,-13.614785,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
25.200000,287.844414,3461.989417,3141.433581,11.247659,9.408569,-14.377722,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
25.650000,292.896879,3465.930813,3134.804627,11.207146,8.136263,-15.072209,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
26.100000,297.930295,3469.334589,3127.879599,11.162965,7.014587,-15.693250,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
26.550000,302.942977,3472.262922,3120.691873,11.114978,6.019793,-16.239884,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
27.000000,307.933198,3474.768839,3113.274560,11.063147,5.134654,-16.714319,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
27.450000,312.899240,3476.898497,3105.659220,11.007532,4.346041,-17.120994,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
27.900000,317.839427,3478.692993,3097.875048,10.948264,3.643098,-17.465738,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
28.350000,322.752156,3480.188776,3089.948384,10.885529,3.016710,-17.755060,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
28.800000,327.635916,3481.418441,3081.902731,10.819550,2.458977,-17.995706,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
29.250000,332.489278,3482.411215,3073.758533,10.750488,1.962821,-18.194243,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
29.700000,337.310765,3483.193357,3065.533273,10.677830,1.522101,-18.356770,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
30.150000,342.098551,3483.788655,3057.241929,10.600410,1.131507,-18.488847,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
30.600000,346.850270,3484.218555,3048.897098,10.516923,0.786322,-18.595386,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
31.050000,351.563353,3484.502269,3040.509246,10.428587,0.481307,-18.680590,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
31.500000,356.235615,3484.656953,3032.087174,10.336610,0.211658,-18.748118,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
31.950000,360.865533,3484.697597,3023.638111,10.240964,-0.026478,-18.801108,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
32.400000,365.451791,3484.637428,3015.167981,10.142036,-0.236721,-18.842191,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
32.850000,369.992940,3484.488266,3006.681618,10.040252,-0.422341,-18.873559,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
33.300000,374.487665,3484.260581,2998.182973,9.935964,-0.586249,-18.897036,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
33.750000,378.934959,3483.963541,2989.675254,9.829473,-0.731024,-18.914132,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
34.200000,383.333899,3483.605173,2981.161021,9.721048,-0.858940,-18.926067,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
34.650000,387.683669,3483.192553,2972.642341,9.610931,-0.972012,-18.933842,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
35.100000,391.983545,3482.732059,2964.120951,9.499340,-1.072065,-18.938308,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
35.550000,396.232909,3482.229179,2955.598192,9.386462,-1.160675,-18.940126,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
36.000000,400.431216,3481.688761,2947.075136,9.272463,-1.239239,-18.939831,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
36.450000,404.577994,3481.115055,2938.552617,9.157489,-1.308987,-18.937844,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
36.900000,408.672844,3480.511697,2930.031292,9.041665,-1.370972,-18.934500,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
37.350000,412.715415,3479.881916,2921.511703,8.925101,-1.426130,-18.930079,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
37.800000,416.705399,3479.228556,2912.994287,8.807895,-1.475289,-18.924810,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
38.250000,420.642501,3478.554380,2904.479460,8.690141,-1.519251,-18.918910,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
38.700000,424.526485,3477.861627,2895.967491,8.571916,-1.558669,-18.912520,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
39.150000,428.357170,3477.152089,2887.458530,8.453281,-1.594063,-18.905721,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
39.600000,432.134382,3476.427483,2878.952715,8.334294,-1.625936,-18.898588,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
40.050000,435.857982,3475.689226,2870.450151,8.215003,-1.654701,-18.891179,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
40.500000,439.527843,3474.938638,2861.950933,8.095453,-1.680743,-18.883548,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
40.950000,443.143855,3474.176905,2853.455148,7.975683,-1.704407,-18.875743,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
41.400000,446.705931,3473.404968,2844.962869,7.855727,-1.725969,-18.867809,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
41.850000,450.213993,3472.623734,2836.474166,7.735614,-1.745693,-18.859788,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
42.300000,453.667977,3471.833969,2827.989087,7.615370,-1.763803,-18.851711,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
42.750000,457.067831,3471.036340,2819.507661,7.495019,-1.780492,-18.843596,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
43.200000,460.413502,3470.231510,2811.029919,7.374583,-1.795956,-18.835465,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
43.650000,463.704948,3469.420082,2802.555881,7.254081,-1.810369,-18.827332,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
44.100000,466.942147,3468.602448,2794.085539,7.133526,-1.823847,-18.819196,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
44.550000,470.125085,3467.778961,2785.618880,7.012931,-1.836491,-18.811053,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
45.000000,473.253747,3466.949965,2777.155888,6.892307,-1.848402,-18.802897,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
45.450000,476.328124,3466.115758,2768.696554,6.771662,-1.859668,-18.794727,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
45.900000,479.348212,3465.276579,2760.240874,6.651005,-1.870357,-18.786545,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
46.350000,482.314005,3464.432665,2751.788845,6.530344,-1.880539,-18.778350,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
46.800000,485.225501,3463.584248,2743.340464,6.409687,-1.890281,-18.770146,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
47.250000,488.082707,3462.731522,2734.895738,6.289039,-1.899639,-18.761940,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
47.700000,490.885632,3461.874669,2726.454675,6.168407,-1.908667,-18.753743,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
48.150000,493.634284,3461.013870,2718.017283,6.047798,-1.917417,-18.745564,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
48.600000,496.328674,3460.149260,2709.583567,5.927215,-1.925927,-18.737408,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
49.050000,498.968814,3459.280903,2701.153518,5.806660,-1.934217,-18.729276,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
49.500000,501.554717,3458.408854,2692.727132,5.686136,-1.942302,-18.721165,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
49.950000,504.086396,3457.533173,2684.304400,5.565643,-1.950199,-18.713076,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
50.400000,506.563863,3456.653917,2675.885316,5.445185,-1.957925,-18.705006,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
50.850000,508.987137,3455.771157,2667.469871,5.324762,-1.965500,-18.696955,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
51.300000,511.356232,3454.884964,2659.058055,5.204378,-1.972944,-18.688920,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
51.750000,513.671168,3453.995408,2650.649860,5.084035,-1.980279,-18.680901,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
52.200000,515.931960,3453.102561,2642.245276,4.963734,-1.987523,-18.672896,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
52.650000,518.138629,3452.206469,2633.844295,4.843478,-1.994691,-18.664904,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
53.100000,520.291192,3451.307164,2625.446909,4.723266,-2.001792,-18.656923,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
53.550000,522.389669,3450.404680,2617.053113,4.603099,-2.008834,-18.648954,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
54.000000,524.434079,3449.499048,2608.662898,4.482979,-2.015827,-18.640995,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
54.450000,526.424443,3448.590294,2600.276258,4.362905,-2.022779,-18.633047,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
54.900000,528.360784,3447.678433,2591.893186,4.242880,-2.029692,-18.625108,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
55.350000,530.243127,3446.763479,2583.513677,4.122904,-2.036571,-18.617181,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
55.800000,532.071496,3445.845445,2575.137725,4.002980,-2.043419,-18.609264,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
56.250000,533.845912,3444.924346,2566.765324,3.883107,-2.050241,-18.601360,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
56.700000,535.566394,3444.000191,2558.396471,3.763284,-2.057037,-18.593467,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
57.150000,537.232956,3443.072985,2550.031164,3.643505,-2.063811,-18.585588,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
57.600000,538.845613,3442.142738,2541.669400,3.523768,-2.070563,-18.577723,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
58.050000,540.404382,3441.209457,2533.311178,3.404071,-2.077297,-18.569874,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
58.500000,541.909308,3440.273157,2524.956492,3.284474,-2.084016,-18.562046,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
58.950000,543.360384,3439.333843,2516.605332,3.164790,-2.090720,-18.554227,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
59.400000,544.757756,3438.391513,2508.257678,3.045614,-2.097411,-18.546443,0.670377,-0.741835,-0.011727,-0.011649,-0.068292,-0.001028,0.000000
