# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
0.000000,0.000000,0.000000,668.000000,0.000000,0.000000,0.000000,0.886715,-0.040211,0.020864,-0.460092,0.000000,0.000000,0.000000
0.450000,-0.000000,-0.000000,668.000000,-0.000001,-0.000001,-0.000010,0.886715,-0.040211,0.020864,-0.460092,0.000000,-0.000000,0.000000
0.900000,0.087266,0.061452,669.174382,0.718318,0.505834,9.666744,0.886715,-0.040211,0.020864,-0.460092,0.000000,-0.000000,0.000000
1.350000,0.913537,0.637764,679.959711,3.244861,2.242197,40.934575,0.886745,-0.040439,0.019892,-0.460058,0.004307,-0.017787,0.000000
1.800000,3.153559,2.244473,708.310545,6.616640,5.019867,85.369423,0.886975,-0.043324,0.010133,-0.459669,0.011482,-0.072914,0.000000
2.250000,6.580695,5.153535,754.488433,8.239404,7.730243,115.345178,0.887077,-0.049973,-0.005968,-0.458870,-0.002649,-0.055906,0.000000
2.700000,10.364260,8.969177,808.539352,8.493184,8.942956,121.945490,0.886932,-0.052693,-0.005501,-0.458851,-0.015361,0.037920,0.000000
3.150000,14.205751,13.022427,862.733771,8.594079,9.007092,118.587998,0.886845,-0.051538,0.000942,-0.459183,-0.000650,-0.002448,0.000000
3.600000,18.091083,17.055755,915.114479,8.647414,8.924863,114.098105,0.886850,-0.054407,-0.005441,-0.458812,-0.000026,-0.043331,0.000000
4.050000,21.967767,21.063456,965.334261,8.573454,8.889251,109.031062,0.886732,-0.058183,-0.010015,-0.458498,-0.010250,-0.003328,0.000000
4.500000,25.811047,25.045869,1013.185196,8.517445,8.789462,103.566135,0.886608,-0.059441,-0.007289,-0.458629,-0.008860,0.009330,0.000000
4.950000,29.641211,28.964662,1058.546922,8.507111,8.622986,98.045020,0.886520,-0.061040,-0.007430,-0.458585,-0.004004,-0.018256,0.000000
5.400000,33.464385,32.809706,1101.441911,8.478776,8.472868,92.614338,0.886400,-0.064586,-0.012076,-0.458233,-0.006147,-0.027393,0.000000
5.850000,37.266067,36.587773,1141.852388,8.417035,8.322914,87.012930,0.886206,-0.068464,-0.015374,-0.457947,-0.010801,-0.013216,0.000000
6.300000,41.041749,40.301541,1179.775358,8.367681,8.181861,81.556540,0.885991,-0.071629,-0.015711,-0.457866,-0.012261,-0.005094,0.000000
6.750000,44.800391,43.950243,1215.273114,8.340209,8.033754,76.232356,0.885768,-0.074796,-0.016008,-0.457782,-0.011533,-0.012043,0.000000
7.200000,48.549124,47.532273,1248.402418,8.320888,7.887909,71.027254,0.885501,-0.078899,-0.018322,-0.457522,-0.011826,-0.022610,0.000000
7.650000,52.288622,51.051503,1279.213874,8.298226,7.755836,65.929587,0.885150,-0.084087,-0.022091,-0.457112,-0.014148,-0.027286,0.000000
8.100000,56.016950,54.514827,1307.753506,8.271883,7.638897,60.928541,0.884693,-0.090020,-0.025858,-0.456668,-0.017562,-0.026310,0.000000
8.550000,59.733391,57.928078,1334.062643,8.245681,7.532629,56.014790,0.884132,-0.096462,-0.028902,-0.456257,-0.021178,-0.024222,0.000000
9.000000,63.438369,61.295220,1358.178732,8.221507,7.433253,51.180461,0.883450,-0.103495,-0.031222,-0.455883,-0.025217,-0.023495,0.000000
9.450000,67.133416,64.618561,1380.135837,8.201686,7.337695,46.418041,0.882611,-0.111437,-0.033286,-0.455490,-0.029491,-0.026066,0.000000
9.900000,70.820504,67.899640,1399.964647,8.185959,7.245467,41.720296,0.881559,-0.120683,-0.035719,-0.454988,-0.034194,-0.031708,0.000000
10.350000,74.501163,71.140070,1417.692673,8.172838,7.157156,37.079975,0.880215,-0.131613,-0.038965,-0.454292,-0.039721,-0.039361,0.000000
10.800000,78.176233,74.341750,1433.344236,8.160905,7.073293,32.490413,0.878476,-0.144579,-0.043223,-0.453331,-0.046470,-0.048195,0.000000
11.250000,81.846030,77.506698,1446.940727,8.149313,6.993869,27.945392,0.876199,-0.159942,-0.048543,-0.452036,-0.054770,-0.057944,0.000000
11.700000,85.510622,80.636836,1458.500911,8.137759,6.918482,23.439195,0.873194,-0.178105,-0.054936,-0.450325,-0.064867,-0.068779,0.000000
12.150000,89.170020,83.733859,1468.041019,8.126250,6.846616,18.966432,0.869201,-0.199528,-0.062446,-0.448082,-0.076925,-0.081037,0.000000
12.600000,92.824273,86.799255,1475.574935,8.114915,6.777858,14.521925,0.863881,-0.224697,-0.071158,-0.445148,-0.091005,-0.095007,0.000000
13.050000,96.473487,89.834343,1481.114247,8.103866,6.711833,10.100738,0.856793,-0.254086,-0.081191,-0.441308,-0.107054,-0.110817,0.000000
13.500000,100.117785,92.840152,1484.668461,8.093019,6.647391,5.698685,0.847385,-0.288110,-0.092665,-0.436284,-0.125085,-0.128586,0.000000
13.950000,103.757137,95.816606,1486.245449,8.081699,6.580196,1.314469,0.834929,-0.327207,-0.105724,-0.429708,-0.145981,-0.149234,0.000000
14.400000,107.390970,98.760279,1485.854601,8.068065,6.499207,-3.044643,0.818294,-0.372275,-0.120655,-0.421003,-0.173414,-0.176424,0.000000
14.850000,111.017619,101.661278,1483.512053,8.049303,6.387775,-7.355985,0.795287,-0.425552,-0.138175,-0.409053,-0.215341,-0.218081,0.000000
15.300000,114.634326,104.503311,1479.247030,8.023955,6.237744,-11.583140,0.761571,-0.491058,-0.159565,-0.391649,-0.280997,-0.283426,0.000000
15.750000,118.238584,107.272016,1473.107097,7.993700,6.060648,-15.639821,0.710776,-0.571715,-0.185747,-0.365548,-0.372806,-0.374877,0.000000
16.200000,121.822315,109.921211,1465.397731,7.901643,5.523673,-17.571167,0.676193,-0.617681,-0.200613,-0.347817,-0.426513,-0.428381,0.000000
16.650000,125.345149,112.215568,1457.491250,7.758105,4.690978,-17.574830,0.676190,-0.617685,-0.200614,-0.347815,-0.426518,-0.428386,0.000000
17.100000,128.806486,114.155300,1449.576991,7.627733,3.943856,-17.603605,0.676191,-0.617682,-0.200614,-0.347816,-0.426515,-0.428383,0.000000
17.550000,132.211751,115.775766,1441.645572,7.508619,3.270249,-17.649767,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
18.000000,135.565670,117.107895,1433.690641,7.399213,2.660349,-17.706897,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
18.450000,138.872335,118.178603,1425.708276,7.298276,2.106314,-17.770353,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
18.900000,142.135300,119.011394,1417.696585,7.204817,1.601847,-17.836715,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
19.350000,145.357709,119.627170,1409.655002,7.118013,1.141699,-17.903487,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
19.800000,148.542403,120.044881,1401.583735,7.037160,0.721347,-17.968787,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
20.250000,151.691947,120.281719,1393.483609,6.961647,0.336878,-18.031239,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
20.700000,154.808616,120.352996,1385.356161,6.890966,-0.015017,-18.090019,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
21.150000,157.894479,120.272685,1377.203200,6.824668,-0.337257,-18.144605,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
21.600000,160.951422,120.053562,1369.026676,6.762357,-0.632440,-18.194710,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
22.050000,163.981153,119.707249,1360.828641,6.703682,-0.902866,-18.240250,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
22.500000,166.985237,119.244398,1352.611138,6.648334,-1.150615,-18.281266,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
22.950000,169.965114,118.674831,1344.376174,6.596031,-1.377578,-18.317892,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
23.400000,172.922082,118.007468,1336.125674,6.546501,-1.585444,-18.350338,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
23.850000,175.857351,117.250567,1327.861467,6.499533,-1.775788,-18.378853,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
24.300000,178.772033,116.411693,1319.585265,6.454951,-1.950058,-18.403715,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
24.750000,181.667037,115.497805,1311.298640,6.412205,-2.109329,-18.425194,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
25.200000,184.543027,114.515452,1303.003055,6.370479,-2.254405,-18.443549,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
25.650000,187.400249,113.470860,1294.699855,6.328799,-2.385884,-18.459022,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
26.100000,190.238743,112.369943,1286.390289,6.286707,-2.504602,-18.471863,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
26.550000,193.058355,111.218203,1278.075485,6.244556,-2.611786,-18.482337,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
27.000000,195.858996,110.020649,1269.756452,6.202477,-2.708450,-18.490688,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
27.450000,198.640645,108.781860,1261.434104,6.160382,-2.795396,-18.497141,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
27.900000,201.403325,107.505998,1253.109243,6.118263,-2.873403,-18.501903,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
28.350000,204.147064,106.196939,1244.782594,6.076134,-2.943214,-18.505166,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
28.800000,206.871846,104.858184,1236.454782,6.033995,-3.005487,-18.507103,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
29.250000,209.577660,103.492979,1228.126364,5.991848,-3.060834,-18.507868,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
29.700000,212.264508,102.104327,1219.797841,5.949694,-3.109822,-18.507605,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
30.150000,214.932384,100.694952,1211.469641,5.907535,-3.152967,-18.506440,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
30.600000,217.581288,99.267430,1203.142158,5.865372,-3.190759,-18.504489,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
31.050000,220.211219,97.824087,1194.815729,5.823208,-3.223637,-18.501855,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
31.500000,222.822175,96.366943,1186.490619,5.781043,-3.251986,-18.498619,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
31.950000,225.414158,94.897992,1178.167088,5.738879,-3.276185,-18.494863,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
32.400000,227.987167,93.419113,1169.845370,5.696718,-3.296592,-18.490661,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
32.850000,230.541204,91.931836,1161.525629,5.654561,-3.313499,-18.486068,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
33.300000,233.076271,90.437625,1153.208014,5.612408,-3.327185,-18.481131,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
33.750000,235.592371,88.937913,1144.892668,5.570261,-3.337923,-18.475899,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
34.200000,238.089506,87.433941,1136.579715,5.528120,-3.345950,-18.470414,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
34.650000,240.567680,85.926874,1128.269265,5.485987,-3.351489,-18.464715,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
35.100000,243.026896,84.417867,1119.961427,5.443862,-3.354760,-18.458838,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
35.550000,245.467157,82.907897,1111.656281,5.401746,-3.355951,-18.452814,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
36.000000,247.888469,81.397813,1103.353882,5.359640,-3.355223,-18.446661,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
36.450000,250.290835,79.888456,1095.054284,5.317545,-3.352739,-18.440401,0.676191,-0.617683,-0.200614,-0.347816,-0.426516,-0.428384,0.000000
